code,image_path,path_exists,group_key,name_raw,name_norm,name_is_missing,name_is_uncertain,material_raw,material_norm,material_is_missing,material_is_uncertain,fragm_raw,fragm_norm,fragm_is_missing,fragm_is_uncertain
КБ-2014-Р2-0132,cu_data/dataset/КБ-2014-Р2-0132_orig.jpg,True,КБ-2014-Р2,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0133,cu_data/dataset/КБ-2014-Р2-0133_orig.jpg,True,КБ-2014-Р2,Крышка,крышка,False,False,Фарфор,керамика,False,False,Целый,целый,False,False
КБ-2014-Р2-0185,cu_data/dataset/КБ-2014-Р2-0185_orig.jpg,True,КБ-2014-Р2,Крышка,крышка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0189,cu_data/dataset/КБ-2014-Р2-0189_orig.jpg,True,КБ-2014-Р2,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0197,cu_data/dataset/КБ-2014-Р2-0197_orig.jpg,True,КБ-2014-Р2,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0211,cu_data/dataset/КБ-2014-Р2-0211_orig.jpg,True,КБ-2014-Р2,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0218,cu_data/dataset/КБ-2014-Р2-0218_orig.jpg,True,КБ-2014-Р2,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0221,cu_data/dataset/КБ-2014-Р2-0221_orig.jpg,True,КБ-2014-Р2,Крышка,крышка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0320,cu_data/dataset/КБ-2014-Р2-0320_orig.jpg,True,КБ-2014-Р2,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0323,cu_data/dataset/КБ-2014-Р2-0323_orig.jpg,True,КБ-2014-Р2,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0331,cu_data/dataset/КБ-2014-Р2-0331_orig.jpg,True,КБ-2014-Р2,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0332,cu_data/dataset/КБ-2014-Р2-0332_orig.jpg,True,КБ-2014-Р2,Крышка,крышка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0337,cu_data/dataset/КБ-2014-Р2-0337_orig.jpg,True,КБ-2014-Р2,Изразец,изразец,False,False,Керамика,керамика,False,False,Целый,целый,False,False
КБ-2014-Р2-0338,cu_data/dataset/КБ-2014-Р2-0338_orig.jpg,True,КБ-2014-Р2,Изразец,изразец,False,False,Керамика,керамика,False,False,Целый,целый,False,False
КБ-2014-Р2-0340,cu_data/dataset/КБ-2014-Р2-0340_orig.jpg,True,КБ-2014-Р2,Изразец,изразец,False,False,Керамика,керамика,False,False,Целый,целый,False,False
КБ-2014-Р2-0361,cu_data/dataset/КБ-2014-Р2-0361_orig.jpg,True,КБ-2014-Р2,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0370,cu_data/dataset/КБ-2014-Р2-0370_orig.jpg,True,КБ-2014-Р2,Миска,тарелка,False,False,Стекло,стекло,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0394,cu_data/dataset/КБ-2014-Р2-0394_orig.jpg,True,КБ-2014-Р2,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0395,cu_data/dataset/КБ-2014-Р2-0395_orig.jpg,True,КБ-2014-Р2,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0430,cu_data/dataset/КБ-2014-Р2-0430_orig.jpg,True,КБ-2014-Р2,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0431,cu_data/dataset/КБ-2014-Р2-0431_orig.jpg,True,КБ-2014-Р2,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0432,cu_data/dataset/КБ-2014-Р2-0432_orig.jpg,True,КБ-2014-Р2,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0435,cu_data/dataset/КБ-2014-Р2-0435_orig.jpg,True,КБ-2014-Р2,Крышка,крышка,False,False,Керамика,керамика,False,False,Целый,целый,False,False
КБ-2014-Р2-0459,cu_data/dataset/КБ-2014-Р2-0459_orig.jpg,True,КБ-2014-Р2,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0478,cu_data/dataset/КБ-2014-Р2-0478_orig.jpg,True,КБ-2014-Р2,Тарелка,тарелка,False,False,Стекло,стекло,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0484,cu_data/dataset/КБ-2014-Р2-0484_orig.jpg,True,КБ-2014-Р2,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0485,cu_data/dataset/КБ-2014-Р2-0485_orig.jpg,True,КБ-2014-Р2,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0492,cu_data/dataset/КБ-2014-Р2-0492_orig.jpg,True,КБ-2014-Р2,Крышка,крышка,False,False,Фарфор,керамика,False,False,Целый,целый,False,False
КБ-2014-Р2-0532,cu_data/dataset/КБ-2014-Р2-0532_orig.jpg,True,КБ-2014-Р2,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0555,cu_data/dataset/КБ-2014-Р2-0555_orig.jpg,True,КБ-2014-Р2,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0558,cu_data/dataset/КБ-2014-Р2-0558_orig.jpg,True,КБ-2014-Р2,Блюдце,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0559,cu_data/dataset/КБ-2014-Р2-0559_orig.jpg,True,КБ-2014-Р2,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0566,cu_data/dataset/КБ-2014-Р2-0566_orig.jpg,True,КБ-2014-Р2,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0568,cu_data/dataset/КБ-2014-Р2-0568_orig.jpg,True,КБ-2014-Р2,Плитка,изразец,False,False,Керамика,керамика,False,False,Целый,целый,False,False
КБ-2014-Р2-0571,cu_data/dataset/КБ-2014-Р2-0571_orig.jpg,True,КБ-2014-Р2,Миска,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0574,cu_data/dataset/КБ-2014-Р2-0574_orig.jpg,True,КБ-2014-Р2,Крышка,крышка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0576,cu_data/dataset/КБ-2014-Р2-0576_orig.jpg,True,КБ-2014-Р2,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0596,cu_data/dataset/КБ-2014-Р2-0596_orig.jpg,True,КБ-2014-Р2,Блюдце,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0597,cu_data/dataset/КБ-2014-Р2-0597_orig.jpg,True,КБ-2014-Р2,Блюдце,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0603,cu_data/dataset/КБ-2014-Р2-0603_orig.jpg,True,КБ-2014-Р2,Изразец,изразец,False,False,Керамика,керамика,False,False,Целый,целый,False,False
КБ-2014-Р2-0605,cu_data/dataset/КБ-2014-Р2-0605_orig.jpg,True,КБ-2014-Р2,Крышка,крышка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0607,cu_data/dataset/КБ-2014-Р2-0607_orig.jpg,True,КБ-2014-Р2,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Целый,целый,False,False
КБ-2014-Р2-0612,cu_data/dataset/КБ-2014-Р2-0612_orig.jpg,True,КБ-2014-Р2,Крышка,крышка,False,False,Фарфор,керамика,False,False,Целый,целый,False,False
КБ-2014-Р2-0616,cu_data/dataset/КБ-2014-Р2-0616_orig.jpg,True,КБ-2014-Р2,Блюдце,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0632,cu_data/dataset/КБ-2014-Р2-0632_orig.jpg,True,КБ-2014-Р2,Изразец,изразец,False,False,Керамика,керамика,False,False,Целый,целый,False,False
КБ-2014-Р2-0638,cu_data/dataset/КБ-2014-Р2-0638_orig.jpg,True,КБ-2014-Р2,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0643,cu_data/dataset/КБ-2014-Р2-0643_orig.jpg,True,КБ-2014-Р2,Крышка,крышка,False,False,Стекло,стекло,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0646,cu_data/dataset/КБ-2014-Р2-0646_orig.jpg,True,КБ-2014-Р2,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0651,cu_data/dataset/КБ-2014-Р2-0651_orig.jpg,True,КБ-2014-Р2,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0656,cu_data/dataset/КБ-2014-Р2-0656_orig.jpg,True,КБ-2014-Р2,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0668,cu_data/dataset/КБ-2014-Р2-0668_orig.jpg,True,КБ-2014-Р2,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0701,cu_data/dataset/КБ-2014-Р2-0701_orig.jpg,True,КБ-2014-Р2,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0708,cu_data/dataset/КБ-2014-Р2-0708_orig.jpg,True,КБ-2014-Р2,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0712,cu_data/dataset/КБ-2014-Р2-0712_orig.jpg,True,КБ-2014-Р2,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0717,cu_data/dataset/КБ-2014-Р2-0717_orig.jpg,True,КБ-2014-Р2,Крышка,крышка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0755,cu_data/dataset/КБ-2014-Р2-0755_orig.jpg,True,КБ-2014-Р2,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0773,cu_data/dataset/КБ-2014-Р2-0773_orig.jpg,True,КБ-2014-Р2,Миска,тарелка,False,False,Керамика,керамика,False,False,Целый,целый,False,False
КБ-2014-Р2-0780,cu_data/dataset/КБ-2014-Р2-0780_orig.jpg,True,КБ-2014-Р2,Крышка,крышка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0782,cu_data/dataset/КБ-2014-Р2-0782_orig.jpg,True,КБ-2014-Р2,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р2-0791,cu_data/dataset/КБ-2014-Р2-0791_orig.jpg,True,КБ-2014-Р2,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Целый,целый,False,False
КБ-2014-Р3-0022,cu_data/dataset/КБ-2014-Р3-0022_orig.jpg,True,КБ-2014-Р3,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0049,cu_data/dataset/КБ-2014-Р3-0049_orig.jpg,True,КБ-2014-Р3,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0060,cu_data/dataset/КБ-2014-Р3-0060_orig.jpg,True,КБ-2014-Р3,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0064,cu_data/dataset/КБ-2014-Р3-0064_orig.jpg,True,КБ-2014-Р3,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0070,cu_data/dataset/КБ-2014-Р3-0070_orig.jpg,True,КБ-2014-Р3,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0073,cu_data/dataset/КБ-2014-Р3-0073_orig.jpg,True,КБ-2014-Р3,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0086,cu_data/dataset/КБ-2014-Р3-0086_orig.jpg,True,КБ-2014-Р3,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0105,cu_data/dataset/КБ-2014-Р3-0105_orig.jpg,True,КБ-2014-Р3,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0114,cu_data/dataset/КБ-2014-Р3-0114_orig.jpg,True,КБ-2014-Р3,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0115,cu_data/dataset/КБ-2014-Р3-0115_orig.jpg,True,КБ-2014-Р3,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0116,cu_data/dataset/КБ-2014-Р3-0116_orig.jpg,True,КБ-2014-Р3,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0138,cu_data/dataset/КБ-2014-Р3-0138_orig.jpg,True,КБ-2014-Р3,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0141,cu_data/dataset/КБ-2014-Р3-0141_orig.jpg,True,КБ-2014-Р3,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Целый,целый,False,False
КБ-2014-Р3-0147,cu_data/dataset/КБ-2014-Р3-0147_orig.jpg,True,КБ-2014-Р3,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0151,cu_data/dataset/КБ-2014-Р3-0151_orig.jpg,True,КБ-2014-Р3,Крышка,крышка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0157,cu_data/dataset/КБ-2014-Р3-0157_orig.jpg,True,КБ-2014-Р3,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Целый,целый,False,False
КБ-2014-Р3-0158,cu_data/dataset/КБ-2014-Р3-0158_orig.jpg,True,КБ-2014-Р3,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0171,cu_data/dataset/КБ-2014-Р3-0171_orig.jpg,True,КБ-2014-Р3,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0252,cu_data/dataset/КБ-2014-Р3-0252_orig.jpg,True,КБ-2014-Р3,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0253,cu_data/dataset/КБ-2014-Р3-0253_orig.jpg,True,КБ-2014-Р3,Изразец,изразец,False,False,Керамика,керамика,False,False,Целый,целый,False,False
КБ-2014-Р3-0268,cu_data/dataset/КБ-2014-Р3-0268_orig.jpg,True,КБ-2014-Р3,Крышка,крышка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0299,cu_data/dataset/КБ-2014-Р3-0299_orig.jpg,True,КБ-2014-Р3,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0302,cu_data/dataset/КБ-2014-Р3-0302_orig.jpg,True,КБ-2014-Р3,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0342,cu_data/dataset/КБ-2014-Р3-0342_orig.jpg,True,КБ-2014-Р3,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0391,cu_data/dataset/КБ-2014-Р3-0391_orig.jpg,True,КБ-2014-Р3,Крышка,крышка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0394,cu_data/dataset/КБ-2014-Р3-0394_orig.jpg,True,КБ-2014-Р3,Тарелка,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0397,cu_data/dataset/КБ-2014-Р3-0397_orig.jpg,True,КБ-2014-Р3,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0399,cu_data/dataset/КБ-2014-Р3-0399_orig.jpg,True,КБ-2014-Р3,Тарелка,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0419,cu_data/dataset/КБ-2014-Р3-0419_orig.jpg,True,КБ-2014-Р3,Крышка,крышка,False,False,Пластмасса,__unknown__,False,True,Целый,целый,False,False
КБ-2014-Р3-0436,cu_data/dataset/КБ-2014-Р3-0436_orig.jpg,True,КБ-2014-Р3,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0442,cu_data/dataset/КБ-2014-Р3-0442_orig.jpg,True,КБ-2014-Р3,Крышка,крышка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0535,cu_data/dataset/КБ-2014-Р3-0535_orig.jpg,True,КБ-2014-Р3,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р3-0543,cu_data/dataset/КБ-2014-Р3-0543_orig.jpg,True,КБ-2014-Р3,Крышка,крышка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р4-081,cu_data/dataset/КБ-2014-Р4-081_orig.jpg,True,КБ-2014-Р4,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р4-248,cu_data/dataset/КБ-2014-Р4-248_orig.jpg,True,КБ-2014-Р4,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р4-250,cu_data/dataset/КБ-2014-Р4-250_orig.jpg,True,КБ-2014-Р4,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р4-307,cu_data/dataset/КБ-2014-Р4-307_orig.jpg,True,КБ-2014-Р4,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р4-368,cu_data/dataset/КБ-2014-Р4-368_orig.jpg,True,КБ-2014-Р4,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р4-375,cu_data/dataset/КБ-2014-Р4-375_orig.jpg,True,КБ-2014-Р4,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р4-389,cu_data/dataset/КБ-2014-Р4-389_orig.jpg,True,КБ-2014-Р4,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р4-424,cu_data/dataset/КБ-2014-Р4-424_orig.jpg,True,КБ-2014-Р4,Миска,тарелка,False,False,Фаянс,керамика,False,False,Целый,целый,False,False
КБ-2014-Р4-438,cu_data/dataset/КБ-2014-Р4-438_orig.jpg,True,КБ-2014-Р4,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р4-462,cu_data/dataset/КБ-2014-Р4-462_orig.jpg,True,КБ-2014-Р4,Изразец,изразец,False,False,Глина,керамика,False,False,Целый,целый,False,False
КБ-2014-Р4-494,cu_data/dataset/КБ-2014-Р4-494_orig.jpg,True,КБ-2014-Р4,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р4-495,cu_data/dataset/КБ-2014-Р4-495_orig.jpg,True,КБ-2014-Р4,Изразец,изразец,False,False,Глина,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р4-508,cu_data/dataset/КБ-2014-Р4-508_orig.jpg,True,КБ-2014-Р4,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р4-517,cu_data/dataset/КБ-2014-Р4-517_orig.jpg,True,КБ-2014-Р4,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р4-551,cu_data/dataset/КБ-2014-Р4-551_orig.jpg,True,КБ-2014-Р4,Миска,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р4-571,cu_data/dataset/КБ-2014-Р4-571_orig.jpg,True,КБ-2014-Р4,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р4-581,cu_data/dataset/КБ-2014-Р4-581_orig.jpg,True,КБ-2014-Р4,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Целый,целый,False,False
КБ-2014-Р4-583,cu_data/dataset/КБ-2014-Р4-583_orig.jpg,True,КБ-2014-Р4,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0032,cu_data/dataset/КБ-2014-Р5-0032_orig.jpg,True,КБ-2014-Р5,Крышка,крышка,False,False,Фарфор,керамика,False,False,Целый,целый,False,False
КБ-2014-Р5-0035,cu_data/dataset/КБ-2014-Р5-0035_orig.jpg,True,КБ-2014-Р5,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0059,cu_data/dataset/КБ-2014-Р5-0059_orig.jpg,True,КБ-2014-Р5,Крышка,крышка,False,False,Стекло,стекло,False,False,Целый,целый,False,False
КБ-2014-Р5-0065,cu_data/dataset/КБ-2014-Р5-0065_orig.jpg,True,КБ-2014-Р5,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0066,cu_data/dataset/КБ-2014-Р5-0066_orig.jpg,True,КБ-2014-Р5,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0067,cu_data/dataset/КБ-2014-Р5-0067_orig.jpg,True,КБ-2014-Р5,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0068,cu_data/dataset/КБ-2014-Р5-0068_orig.jpg,True,КБ-2014-Р5,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0069,cu_data/dataset/КБ-2014-Р5-0069_orig.jpg,True,КБ-2014-Р5,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0070,cu_data/dataset/КБ-2014-Р5-0070_orig.jpg,True,КБ-2014-Р5,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0071,cu_data/dataset/КБ-2014-Р5-0071_orig.jpg,True,КБ-2014-Р5,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0072,cu_data/dataset/КБ-2014-Р5-0072_orig.jpg,True,КБ-2014-Р5,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0073,cu_data/dataset/КБ-2014-Р5-0073_orig.jpg,True,КБ-2014-Р5,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0074,cu_data/dataset/КБ-2014-Р5-0074_orig.jpg,True,КБ-2014-Р5,Крышка,крышка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0078,cu_data/dataset/КБ-2014-Р5-0078_orig.jpg,True,КБ-2014-Р5,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0079,cu_data/dataset/КБ-2014-Р5-0079_orig.jpg,True,КБ-2014-Р5,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0081,cu_data/dataset/КБ-2014-Р5-0081_orig.jpg,True,КБ-2014-Р5,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0082,cu_data/dataset/КБ-2014-Р5-0082_orig.jpg,True,КБ-2014-Р5,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0092,cu_data/dataset/КБ-2014-Р5-0092_orig.jpg,True,КБ-2014-Р5,Блюдце,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0093,cu_data/dataset/КБ-2014-Р5-0093_orig.jpg,True,КБ-2014-Р5,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0094,cu_data/dataset/КБ-2014-Р5-0094_orig.jpg,True,КБ-2014-Р5,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0097,cu_data/dataset/КБ-2014-Р5-0097_orig.jpg,True,КБ-2014-Р5,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0102,cu_data/dataset/КБ-2014-Р5-0102_orig.jpg,True,КБ-2014-Р5,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Целый,целый,False,False
КБ-2014-Р5-0103,cu_data/dataset/КБ-2014-Р5-0103_orig.jpg,True,КБ-2014-Р5,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Целый,целый,False,False
КБ-2014-Р5-0105,cu_data/dataset/КБ-2014-Р5-0105_orig.jpg,True,КБ-2014-Р5,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0106,cu_data/dataset/КБ-2014-Р5-0106_orig.jpg,True,КБ-2014-Р5,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0107,cu_data/dataset/КБ-2014-Р5-0107_orig.jpg,True,КБ-2014-Р5,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
КБ-2014-Р5-0108,cu_data/dataset/КБ-2014-Р5-0108_orig.jpg,True,КБ-2014-Р5,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
