code,name,material,fragm,image_path,width,height,aspect,mpx,brightness,sharpness
КБ-2014-Р1-1033,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р1-1033_orig.jpg,5038,7427,0.6783358018042278,37.417226,238.34249873752447,34.439515237075746
КБ-2014-Р1-1101,Тарелка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р1-1101_orig.jpg,4480,5629,0.7958784864096642,25.21792,225.83696602786168,45.607283198001106
КБ-2014-Р1-1299,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р1-1299_orig.jpg,4237,9545,0.44389732844421165,40.442165,227.36858383653134,40.37155317535639
КБ-2014-Р1-1304,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р1-1304_orig.jpg,5186,9133,0.5678309427351363,47.363738,223.85674923574092,44.83354718590041
КБ-2014-Р1-1388,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р1-1388_orig.jpg,10830,8477,1.277574613660493,91.80591,229.24824370965516,47.28386279035055
КБ-2014-Р1-1464,Изразец,Глина,Фрагмент,cu_data/dataset/КБ-2014-Р1-1464_orig.jpg,4747,9800,0.4843877551020408,46.5206,210.05534007156686,65.81881021226383
КБ-2014-Р1-1489,Изразец,Глина,Фрагмент,cu_data/dataset/КБ-2014-Р1-1489_orig.jpg,5042,5195,0.9705486044273339,26.19319,218.80930565031088,65.84712982907506
КБ-2014-Р1-1508,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р1-1508_orig.jpg,10614,8674,1.223656905695181,92.065836,237.68751040650227,34.883186717286456
КБ-2014-Р1-1518,Тарелка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р1-1518_orig.jpg,8529,3211,2.6561818748053567,27.386619,232.09936356145315,41.36573997068131
КБ-2014-Р1-1539,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р1-1539_orig.jpg,4522,8368,0.5403919694072657,37.840096,218.74295056404367,56.74054161563418
КБ-2014-Р1-1540,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р1-1540_orig.jpg,5290,8757,0.6040881580449926,46.32453,209.54179527203692,62.61568721300506
КБ-2014-Р1-1541,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р1-1541_orig.jpg,7961,4517,1.762452955501439,35.959837,213.91383281297965,62.33898739897281
КБ-2014-Р1-1568,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р1-1568_orig.jpg,4898,9441,0.5188009744730431,46.242018,216.0761909006653,60.44510073016925
КБ-2014-Р2-0056,Блюдце,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0056_orig.jpg,11738,6787,1.7294828348312952,79.665806,78.95184729568919,117.86067907245433
КБ-2014-Р2-0088,Тарелка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0088_orig.jpg,5526,9906,0.5578437310720775,54.740556,227.52499284077422,45.99296307067692
КБ-2014-Р2-0091,Крышка,Фарфор,Целый,cu_data/dataset/КБ-2014-Р2-0091_orig.jpg,4293,9326,0.4603259704053185,40.036518,228.44909147693613,49.269665819792635
КБ-2014-Р2-0092,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0092_orig.jpg,5083,10393,0.48907918791494276,52.827619,104.55559276673061,125.37300469560775
КБ-2014-Р2-0094,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0094_orig.jpg,5351,10592,0.5051925981873112,56.677792,220.36458811474753,46.12657711268027
КБ-2014-Р2-0127,Тарелка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0127_orig.jpg,4688,9481,0.4944626094293851,44.446928,218.04136333861663,52.28173146966932
КБ-2014-Р2-0128,Крышка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0128_orig.jpg,3526,6223,0.5666077454603888,21.942298,230.17969716146717,49.27633269627395
КБ-2014-Р2-0130,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0130_orig.jpg,4644,10560,0.43977272727272726,49.04064,105.52982822002325,125.5431864496142
КБ-2014-Р2-0132,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0132_orig.jpg,4155,7487,0.5549619340189662,31.108485,100.26936493371504,124.48859299156203
КБ-2014-Р2-0133,Крышка,Фарфор,Целый,cu_data/dataset/КБ-2014-Р2-0133_orig.jpg,3785,7789,0.48594171267171654,29.481365,230.41709952484675,45.056795090248244
КБ-2014-Р2-0185,Крышка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0185_orig.jpg,4199,7924,0.5299091367995962,33.272876,201.84740295168152,70.70907809051106
КБ-2014-Р2-0189,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0189_orig.jpg,3881,8830,0.43952434881087205,34.26923,225.3089188756211,47.85554411877072
КБ-2014-Р2-0197,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0197_orig.jpg,4556,6144,0.7415364583333334,27.992064,232.202893374827,41.31017620903916
КБ-2014-Р2-0211,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0211_orig.jpg,4607,8629,0.5338973229806466,39.753803,77.6614075136409,117.29732624971287
КБ-2014-Р2-0218,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0218_orig.jpg,3769,9765,0.38597030209933436,36.804285,113.63267755371419,126.69468650761534
КБ-2014-Р2-0221,Крышка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0221_orig.jpg,6031,6412,0.9405801621958827,38.670772,246.01809741476072,31.334969884720426
КБ-2014-Р2-0320,Изразец,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р2-0320_orig.jpg,8313,5540,1.5005415162454874,46.05402,208.60070563510706,70.5484340322814
КБ-2014-Р2-0323,Миска,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р2-0323_orig.jpg,7562,7587,0.9967048899433241,57.372894,212.92022922299626,75.32545122088891
КБ-2014-Р2-0331,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0331_orig.jpg,5380,8789,0.6121287973603368,47.28482,223.72429652899177,55.305997281774516
КБ-2014-Р2-0332,Крышка,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р2-0332_orig.jpg,3433,9067,0.3786257858166979,31.127011,190.45577596041372,80.76810767880319
КБ-2014-Р2-0337,Изразец,Керамика,Целый,cu_data/dataset/КБ-2014-Р2-0337_orig.jpg,6495,8722,0.7446686539784453,56.64939,222.37401801384502,58.76432678395775
КБ-2014-Р2-0338,Изразец,Керамика,Целый,cu_data/dataset/КБ-2014-Р2-0338_orig.jpg,7087,9537,0.7431057984691203,67.588719,225.34318104179488,51.75471504108062
КБ-2014-Р2-0340,Изразец,Керамика,Целый,cu_data/dataset/КБ-2014-Р2-0340_orig.jpg,4263,10023,0.42532175995211013,42.728049,209.06360901243116,64.04889078029635
КБ-2014-Р2-0361,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0361_orig.jpg,7294,4889,1.4919206381673145,35.660366,224.48276605835545,42.818987835261204
КБ-2014-Р2-0370,Миска,Стекло,Фрагмент,cu_data/dataset/КБ-2014-Р2-0370_orig.jpg,11279,3632,3.10545154185022,40.965328,227.1562553419158,43.6436177670278
КБ-2014-Р2-0394,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0394_orig.jpg,7021,6240,1.1251602564102565,43.81104,232.68491715025866,42.017424769158055
КБ-2014-Р2-0395,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0395_orig.jpg,10718,4175,2.5671856287425148,44.74765,227.3876211897906,44.69587428254309
КБ-2014-Р2-0430,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0430_orig.jpg,8102,8494,0.9538497763126913,68.818388,229.6247266258741,39.49669683597402
КБ-2014-Р2-0431,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0431_orig.jpg,8218,8718,0.9426473961917871,71.644524,228.15825023370476,51.26831536004968
КБ-2014-Р2-0432,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0432_orig.jpg,7142,7924,0.9013124684502777,56.593208,230.6330218754637,50.66279407551249
КБ-2014-Р2-0435,Крышка,Керамика,Целый,cu_data/dataset/КБ-2014-Р2-0435_orig.jpg,3792,9437,0.4018226131185758,35.785104,190.82779152092633,78.99671015926913
КБ-2014-Р2-0459,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0459_orig.jpg,4342,9341,0.4648324590514934,40.558622,221.0668174410199,52.295113982243485
КБ-2014-Р2-0478,Тарелка,Стекло,Фрагмент,cu_data/dataset/КБ-2014-Р2-0478_orig.jpg,8878,5231,1.6971898298604473,46.440818,234.8549272897533,36.57255021056446
КБ-2014-Р2-0484,Миска,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р2-0484_orig.jpg,9672,3199,3.023444826508284,30.940728,205.74336639180993,74.88405132338123
КБ-2014-Р2-0485,Миска,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р2-0485_orig.jpg,11122,3605,3.0851595006934813,40.09481,208.55539383609334,75.77473228551196
КБ-2014-Р2-0492,Крышка,Фарфор,Целый,cu_data/dataset/КБ-2014-Р2-0492_orig.jpg,2723,7278,0.3741412475954933,19.817994,229.51002324789616,46.263198291419336
КБ-2014-Р2-0532,Тарелка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0532_orig.jpg,11437,5122,2.2329168293635298,58.580314,227.0729806888141,53.427018885270115
КБ-2014-Р2-0555,Тарелка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0555_orig.jpg,12738,3643,3.496568762009333,46.404534,207.8008417309682,66.34661723907976
КБ-2014-Р2-0558,Блюдце,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0558_orig.jpg,10303,4470,2.3049217002237135,46.05441,235.42082446248546,46.580323575532475
КБ-2014-Р2-0559,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0559_orig.jpg,7738,5274,1.4671975729996207,40.810212,212.212141665261,70.36684956234397
КБ-2014-Р2-0566,Тарелка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0566_orig.jpg,12115,5103,2.374093670389967,61.822845,228.74455788956334,45.08079459314265
КБ-2014-Р2-0568,Плитка,Керамика,Целый,cu_data/dataset/КБ-2014-Р2-0568_orig.jpg,3624,3932,0.9216683621566633,14.249568,210.6244411994338,61.634359858859995
КБ-2014-Р2-0571,Миска,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0571_orig.jpg,3864,9324,0.4144144144144144,36.027936,181.54453163789344,97.30504356908062
КБ-2014-Р2-0574,Крышка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0574_orig.jpg,14155,3512,4.030466970387244,49.71236,193.03325244801627,88.0562785932466
КБ-2014-Р2-0576,Миска,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р2-0576_orig.jpg,10713,3635,2.9471801925722145,38.941755,194.12263800985173,77.06990472133592
КБ-2014-Р2-0596,Блюдце,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0596_orig.jpg,8808,3504,2.5136986301369864,30.863232,225.08911354455685,52.34030461409045
КБ-2014-Р2-0597,Блюдце,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0597_orig.jpg,9638,3733,2.58183766407715,35.978654,228.86100892860898,50.877716165740196
КБ-2014-Р2-0603,Изразец,Керамика,Целый,cu_data/dataset/КБ-2014-Р2-0603_orig.jpg,9600,8527,1.1258355810953442,81.8592,224.73151547616723,60.29408783728835
КБ-2014-Р2-0605,Крышка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0605_orig.jpg,10805,5695,1.897278314310799,61.534475,224.23422357954624,55.11745236418013
КБ-2014-Р2-0607,Тарелка,Фарфор,Целый,cu_data/dataset/КБ-2014-Р2-0607_orig.jpg,7385,5095,1.4494602551521099,37.626575,227.67974830732445,44.19908468288838
КБ-2014-Р2-0612,Крышка,Фарфор,Целый,cu_data/dataset/КБ-2014-Р2-0612_orig.jpg,3204,7828,0.40929994890137966,25.080912,221.89310529590523,61.2981068798995
КБ-2014-Р2-0616,Блюдце,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0616_orig.jpg,14155,4071,3.477032670105625,57.625005,238.1575168221967,33.72174925216062
КБ-2014-Р2-0632,Изразец,Керамика,Целый,cu_data/dataset/КБ-2014-Р2-0632_orig.jpg,13429,9477,1.4170096021947873,127.266633,232.61748049860012,50.40162029918616
КБ-2014-Р2-0638,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0638_orig.jpg,11393,3502,3.2532838378069675,39.898286,230.16154732394602,42.596766095572356
КБ-2014-Р2-0643,Крышка,Стекло,Фрагмент,cu_data/dataset/КБ-2014-Р2-0643_orig.jpg,4091,4998,0.8185274109643857,20.446818,231.0346262354041,41.00876998242555
КБ-2014-Р2-0646,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0646_orig.jpg,8454,4951,1.707533831549182,41.855754,233.04852150077144,35.37229873453223
КБ-2014-Р2-0651,Миска,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р2-0651_orig.jpg,8422,6319,1.3328058237062825,53.218618,204.52720883632617,72.8273572685057
КБ-2014-Р2-0656,Миска,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р2-0656_orig.jpg,6617,3916,1.6897344228804902,25.912172,199.78538322967805,81.86875652893751
КБ-2014-Р2-0668,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0668_orig.jpg,4341,2732,1.5889458272327965,11.859612,236.80122399170114,32.43485774196221
КБ-2014-Р2-0701,Изразец,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р2-0701_orig.jpg,2853,5564,0.5127606038820992,15.874092,198.81053238614632,76.24402185817506
КБ-2014-Р2-0708,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р2-0708_orig.jpg,7710,3606,2.1381031613976704,27.80226,225.9010972249498,47.74324884035526
КБ-2014-Р2-0712,Тарелка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0712_orig.jpg,13304,4680,2.842735042735043,62.26272,232.43854604060553,35.31069294119657
КБ-2014-Р2-0717,Крышка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0717_orig.jpg,3512,5673,0.619072800987132,19.923576,227.45910632040486,45.539941310788414
КБ-2014-Р2-0755,Изразец,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р2-0755_orig.jpg,9959,5382,1.8504273504273505,53.599338,208.4249881469307,69.32657570395558
КБ-2014-Р2-0773,Миска,Керамика,Целый,cu_data/dataset/КБ-2014-Р2-0773_orig.jpg,3303,8498,0.3886796893386679,28.068894,196.22151091287506,71.6436287026834
КБ-2014-Р2-0780,Крышка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0780_orig.jpg,2491,4429,0.5624294423120343,11.032639,217.51564849232054,63.818759820986934
КБ-2014-Р2-0782,Тарелка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р2-0782_orig.jpg,6104,2452,2.489396411092985,14.967008,192.34166548183848,95.49920101902022
КБ-2014-Р2-0791,Блюдце,Фарфор,Целый,cu_data/dataset/КБ-2014-Р2-0791_orig.jpg,2661,4152,0.6408959537572254,11.048472,226.6370887606298,42.56721773020664
КБ-2014-Р3-0022,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р3-0022_orig.jpg,8582,3950,2.1726582278481015,33.8989,227.98673660993916,40.28731064434849
КБ-2014-Р3-0049,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р3-0049_orig.jpg,9056,3359,2.696040488240548,30.419104,232.04307260332192,36.59664994795547
КБ-2014-Р3-0060,Изразец,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р3-0060_orig.jpg,13487,7352,1.8344668117519043,99.156424,208.04806919687488,67.47158081886225
КБ-2014-Р3-0064,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р3-0064_orig.jpg,7271,4677,1.5546290357066495,34.006467,236.02815814415536,41.0790004050155
КБ-2014-Р3-0070,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р3-0070_orig.jpg,10470,3576,2.9278523489932886,37.44072,225.94264705201536,50.67035270113516
КБ-2014-Р3-0073,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р3-0073_orig.jpg,8557,3741,2.2873563218390807,32.011737,222.39124056279732,55.12418848047119
КБ-2014-Р3-0086,Тарелка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р3-0086_orig.jpg,11446,4792,2.3885642737896493,54.849232,232.8234489409077,42.48746558017758
КБ-2014-Р3-0105,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р3-0105_orig.jpg,5059,3144,1.6090966921119594,15.905496,227.5908259216395,53.949841999978304
КБ-2014-Р3-0114,Тарелка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р3-0114_orig.jpg,9269,5455,1.6991750687442713,50.562395,216.6050700723334,51.3732318269011
КБ-2014-Р3-0115,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р3-0115_orig.jpg,12359,4255,2.9045828437132784,52.587545,223.53837800059566,50.28254728827822
КБ-2014-Р3-0116,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р3-0116_orig.jpg,8116,3379,2.401894051494525,27.423964,227.26714264696867,40.76598892116984
КБ-2014-Р3-0138,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р3-0138_orig.jpg,14772,5509,2.6814303866400437,81.378948,224.70592972849275,49.63540235702258
КБ-2014-Р3-0141,Тарелка,Фарфор,Целый,cu_data/dataset/КБ-2014-Р3-0141_orig.jpg,4109,9771,0.42053014021082796,40.149039,114.64452586274855,126.80474907269956
КБ-2014-Р3-0147,Изразец,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р3-0147_orig.jpg,11203,7000,1.6004285714285715,78.421,195.8332001079643,84.29057478634665
КБ-2014-Р3-0151,Крышка,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р3-0151_orig.jpg,4391,9429,0.46569095344151024,41.402739,193.5870960292426,77.9174075508139
КБ-2014-Р3-0157,Блюдце,Фарфор,Целый,cu_data/dataset/КБ-2014-Р3-0157_orig.jpg,7210,8692,0.8294983893235158,62.66932,229.65634138575834,40.07517024422595
КБ-2014-Р3-0158,Тарелка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р3-0158_orig.jpg,7255,6431,1.1281293733478464,46.656905,229.22417237062768,44.337601521171244
КБ-2014-Р3-0171,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р3-0171_orig.jpg,6871,9125,0.752986301369863,62.697875,228.49799772852484,43.958301308470766
КБ-2014-Р3-0252,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р3-0252_orig.jpg,4930,3796,1.2987355110642782,18.71428,222.73931696365912,59.26237934282285
КБ-2014-Р3-0253,Изразец,Керамика,Целый,cu_data/dataset/КБ-2014-Р3-0253_orig.jpg,7102,9013,0.7879729279928992,64.010326,222.17921983399992,61.16429440406527
КБ-2014-Р3-0268,Крышка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р3-0268_orig.jpg,8382,6351,1.3197921587151629,53.234082,212.73311195009742,65.03277518293034
КБ-2014-Р3-0299,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р3-0299_orig.jpg,6876,5082,1.3530106257378984,34.943832,227.96515704593207,40.24967590958581
КБ-2014-Р3-0302,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р3-0302_orig.jpg,6820,9718,0.7017904918707553,66.27676,213.69739620645305,56.85177250996327
КБ-2014-Р3-0342,Изразец,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р3-0342_orig.jpg,3974,9468,0.419729615547106,37.625832,213.33569390128923,65.24383400904505
КБ-2014-Р3-0391,Крышка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р3-0391_orig.jpg,6943,8871,0.7826626084996054,61.591353,229.5099915405333,51.99670288666897
КБ-2014-Р3-0394,Тарелка,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р3-0394_orig.jpg,2813,8587,0.3275882147432165,24.155231,201.7207921961086,79.66762063730243
КБ-2014-Р3-0397,Изразец,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р3-0397_orig.jpg,9369,4070,2.301965601965602,38.13183,227.2847198259302,59.86834812233915
КБ-2014-Р3-0399,Тарелка,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р3-0399_orig.jpg,3962,9987,0.39671573044958447,39.568494,214.27499427532757,66.24690508171075
КБ-2014-Р3-0419,Крышка,Пластмасса,Целый,cu_data/dataset/КБ-2014-Р3-0419_orig.jpg,3174,7079,0.4483684136177426,22.468746,177.33908492267437,79.72422148828413
КБ-2014-Р3-0436,Тарелка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р3-0436_orig.jpg,13380,5215,2.5656759348034517,69.7767,214.74355576670533,58.34071109066536
КБ-2014-Р3-0442,Крышка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р3-0442_orig.jpg,7110,5604,1.2687366167023555,39.84444,231.48944959447292,44.386929204242136
КБ-2014-Р3-0535,Миска,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р3-0535_orig.jpg,5557,4437,1.2524228082037412,24.656409,221.46161759943766,66.80053084144753
КБ-2014-Р3-0543,Крышка,Керамика,Фрагмент,cu_data/dataset/КБ-2014-Р3-0543_orig.jpg,3392,5197,0.6526842409082163,17.628224,224.3191617790501,64.20386744909023
КБ-2014-Р4-081,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р4-081_orig.jpg,5760,3840,1.5,22.1184,223.68484067563656,52.84334904974566
КБ-2014-Р4-248,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р4-248_orig.jpg,10199,2971,3.4328508919555705,30.301229,222.57791650409078,51.87560094235808
КБ-2014-Р4-250,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р4-250_orig.jpg,7307,4751,1.537992001683856,34.715557,217.17363152202915,54.400399396242584
КБ-2014-Р4-307,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р4-307_orig.jpg,7993,5436,1.470382634289919,43.449948,226.3132023694635,51.03655886663578
КБ-2014-Р4-368,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р4-368_orig.jpg,7486,7872,0.9509654471544715,58.929792,212.72949295889816,61.90544072253632
КБ-2014-Р4-375,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р4-375_orig.jpg,7260,3743,1.9396206251669783,27.17418,231.91596635727987,45.510515308223354
КБ-2014-Р4-389,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р4-389_orig.jpg,7121,5449,1.3068452927142595,38.802329,230.69110584401605,42.466237028495556
КБ-2014-Р4-424,Миска,Фаянс,Целый,cu_data/dataset/КБ-2014-Р4-424_orig.jpg,4044,8596,0.470451372731503,34.762224,214.18596065660242,60.9789775687089
КБ-2014-Р4-438,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р4-438_orig.jpg,6359,5215,1.2193672099712367,33.162185,222.82985972325605,51.292066827339305
КБ-2014-Р4-462,Изразец,Глина,Целый,cu_data/dataset/КБ-2014-Р4-462_orig.jpg,7734,8141,0.9500061417516276,62.962494,196.69693965744113,83.45734916939828
КБ-2014-Р4-494,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р4-494_orig.jpg,6149,3409,1.8037547667937812,20.961941,223.43752691286238,51.858864315270075
КБ-2014-Р4-495,Изразец,Глина,Фрагмент,cu_data/dataset/КБ-2014-Р4-495_orig.jpg,13166,9157,1.4378071420770995,120.561062,207.64439552354528,80.74146468867316
КБ-2014-Р4-508,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р4-508_orig.jpg,11169,3712,3.0088900862068964,41.459328,232.17921718364562,45.775200984075006
КБ-2014-Р4-517,Тарелка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р4-517_orig.jpg,8279,3568,2.320347533632287,29.539472,226.28358305343667,49.80990567860655
КБ-2014-Р4-551,Миска,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р4-551_orig.jpg,12643,3711,3.40689841013204,46.918173,194.20661264879178,83.62030435475543
КБ-2014-Р4-571,Тарелка,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р4-571_orig.jpg,8865,4839,1.8319900805951643,42.897735,230.93021720144432,42.021070812589464
КБ-2014-Р4-581,Блюдце,Фарфор,Целый,cu_data/dataset/КБ-2014-Р4-581_orig.jpg,13109,4097,3.199658286551135,53.707573,219.7443676580458,52.64568784773775
КБ-2014-Р4-583,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р4-583_orig.jpg,7053,5360,1.315858208955224,37.80408,224.78322620203957,47.97987521333275
КБ-2014-Р5-0032,Крышка,Фарфор,Целый,cu_data/dataset/КБ-2014-Р5-0032_orig.jpg,2628,3976,0.6609657947686117,10.448928,219.1425086541573,56.08400859944427
КБ-2014-Р5-0035,Тарелка,Фаянс,Фрагмент,cu_data/dataset/КБ-2014-Р5-0035_orig.jpg,8086,5280,1.531439393939394,42.69408,232.80553235171405,47.45615932718187
КБ-2014-Р5-0059,Крышка,Стекло,Целый,cu_data/dataset/КБ-2014-Р5-0059_orig.jpg,3150,6054,0.5203171456888008,19.0701,226.6194945315791,46.61130175772265
КБ-2014-Р5-0065,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р5-0065_orig.jpg,3886,9221,0.42142934605791127,35.832806,224.241152162816,43.556254076768035
КБ-2014-Р5-0066,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р5-0066_orig.jpg,4051,9725,0.41655526992287917,39.395975,223.4995856894856,41.769830813053865
КБ-2014-Р5-0067,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р5-0067_orig.jpg,4171,9413,0.4431105917348348,39.261623,227.42150078716818,39.37760466304382
КБ-2014-Р5-0068,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р5-0068_orig.jpg,4271,5268,0.8107441154138193,22.499628,225.28430622645556,40.31127681747504
КБ-2014-Р5-0069,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р5-0069_orig.jpg,7127,5313,1.3414266892527762,37.865751,237.57348779375855,33.75172092442073
КБ-2014-Р5-0070,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р5-0070_orig.jpg,7540,8786,0.858183473708172,66.24644,231.15679743193243,39.99168232107714
КБ-2014-Р5-0071,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р5-0071_orig.jpg,6280,6290,0.9984101748807631,39.5012,233.0563499589886,45.761569148007915
КБ-2014-Р5-0072,Блюдце,Фарфор,Фрагмент,cu_data/dataset/КБ-2014-Р5-0072_orig.jpg,6338,5263,1.2042561276838306,33.356894,224.73916919043282,48.15481585999155
